ROW_ID,ORDER_ID,ORDER_DATE,ORDER_PRIORITY,ORDER_QUANTITY,SALES,DISCOUNT,SHIP_MODE,PROFIT,UNIT_PRICE,SHIPPING_COST,CUSTOMER_ID,PRODUCT_ID,PRODUCT_CONTAINER,PRODUCT_BASE_MARGIN
671,4676,31/08/2011,HIGH,3,49.59,0.07,EXPRESS AIR,-8.38,12.28,6.47,1321,1047,SMALL BOX,0.38
672,4676,31/08/2011,HIGH,30,4253.009,0.01,REGULAR AIR,1115.694,155.99,8.99,1321,1020,SMALL BOX,0.58
680,4743,30/03/2010,LOW,29,352.55,0.09,REGULAR AIR,128.9875,12.97,1.49,2661,1942,SMALL BOX,0.35
681,4743,30/03/2010,LOW,32,719.64,0.01,REGULAR AIR,-245.62,20.89,11.52,2661,1797,SMALL BOX,0.83
695,4864,10/11/2012,LOW,16,4901.99,0.04,REGULAR AIR,1724.6755,315.98,19.99,2925,1690,SMALL BOX,0.38
704,4932,09/08/2010,CRITICAL,11,109.37,0.07,REGULAR AIR,25.96,10.31,1.79,2384,1172,WRAP BAG,0.38
710,4996,13/09/2012,MEDIUM,30,4305.79,0,REGULAR AIR,1020.32,142.86,19.99,4712,1691,SMALL BOX,0.56
713,5061,13/08/2010,CRITICAL,4,12.8,0,REGULAR AIR,-2.21,2.88,0.7,7961,1706,WRAP BAG,0.56
714,5092,29/10/2011,LOW,3,709.04,0.1,DELIVERY TRUCK,-337.92,220.98,64.66,4802,1779,JUMBO BOX,0.62
715,5092,29/10/2011,LOW,25,978.77,0.06,REGULAR AIR,220.91,38.76,13.26,4802,1204,SMALL BOX,0.36
718,5121,10/05/2012,NOT SPECIFIED,45,1991.703,0.07,REGULAR AIR,559.107,55.99,1.25,2925,1513,SMALL PACK,0.55
719,5153,25/08/2011,CRITICAL,37,4896.93,0.04,EXPRESS AIR,1467.82,128.24,12.65,2070,1411,MEDIUM BOX,0
734,5284,08/07/2011,NOT SPECIFIED,7,59.38,0.1,REGULAR AIR,-3.0475,8.69,2.99,1321,1003,SMALL BOX,0.39
735,5316,30/01/2009,CRITICAL,42,1285.37,0.1,REGULAR AIR,514.07,31.78,1.99,1991,1048,SMALL PACK,0.42
739,5318,03/04/2010,HIGH,8,1042.25,0.08,REGULAR AIR,195.16,131.12,0.99,5555,1562,SMALL BOX,0.55
740,5318,03/04/2010,HIGH,29,5010.7415,0.03,EXPRESS AIR,1196.37,200.99,4.2,5555,1333,SMALL BOX,0.59
741,5346,25/12/2010,CRITICAL,34,2932.99,0.07,REGULAR AIR,-1448.83,90.98,56.2,8872,1434,MEDIUM BOX,0.74
742,5346,25/12/2010,CRITICAL,45,9194.8,0.1,DELIVERY TRUCK,-1760.571,218.75,69.64,8872,1147,JUMBO BOX,0.77
743,5346,25/12/2010,CRITICAL,17,2285.12,0.08,DELIVERY TRUCK,-455.8,140.98,36.09,8872,1229,JUMBO BOX,0.77
755,5409,08/01/2012,LOW,11,48.91,0.01,REGULAR AIR,-7.04,3.98,2.97,5431,1049,WRAP BAG,0.35
762,5446,20/06/2009,LOW,42,433.68,0.07,REGULAR AIR,44.1,10.98,4.8,5922,1412,SMALL BOX,0.36
766,5473,24/03/2012,NOT SPECIFIED,42,355.69,0.09,REGULAR AIR,-149.46,8.74,8.29,10009,1428,SMALL BOX,0.38
767,5504,05/01/2010,HIGH,6,49.55,0.06,EXPRESS AIR,-20.33,5.78,7.64,8560,1630,SMALL BOX,0.36
768,5504,05/01/2010,HIGH,15,606.56,0.04,REGULAR AIR,20.232,45.99,4.99,8560,1483,SMALL BOX,0.56
769,5506,07/11/2010,CRITICAL,22,129.62,0.05,REGULAR AIR,4.41,5.88,3.04,7333,1050,WRAP BAG,0.36
773,5511,28/11/2009,CRITICAL,46,129.44,0.02,EXPRESS AIR,-5.54,2.58,1.3,5376,1612,WRAP BAG,0.59
774,5511,28/11/2009,CRITICAL,32,1829.387,0.02,REGULAR AIR,482.445,65.99,3.9,5376,1248,SMALL BOX,0.55
775,5538,24/12/2010,CRITICAL,43,1281.28,0.05,REGULAR AIR,415.854,29.17,6.27,7997,1838,SMALL BOX,0.37
776,5538,24/12/2010,CRITICAL,13,1940.31,0.03,DELIVERY TRUCK,-668.187,146.05,80.2,7997,1839,JUMBO BOX,0.71
777,5538,24/12/2010,CRITICAL,4,430.848,0.06,REGULAR AIR,-492.767,125.99,5.63,7997,1357,SMALL BOX,0.6
782,5569,29/04/2010,NOT SPECIFIED,12,118.97,0.09,REGULAR AIR,-0.06,9.65,6.22,9471,1051,SMALL BOX,0.55
783,5572,16/07/2009,HIGH,37,288.55,0.03,REGULAR AIR,-133.7,7.37,5.53,3564,1828,SMALL PACK,0.69
786,5607,31/12/2011,NOT SPECIFIED,8,61.8715,0,REGULAR AIR,-50.325,7.99,5.03,4513,1052,MEDIUM BOX,0.6
795,5698,20/05/2009,MEDIUM,15,297.05,0.09,REGULAR AIR,-16.89,20.48,6.32,9529,1692,SMALL BOX,0.58
796,5698,20/05/2009,MEDIUM,7,108.26,0.06,REGULAR AIR,25.51,15.67,1.39,9529,1069,SMALL BOX,0.38
800,5703,15/05/2010,MEDIUM,29,357.96,0.06,REGULAR AIR,10.44,12.28,6.47,1740,1047,SMALL BOX,0.38
807,5799,02/08/2011,CRITICAL,34,9626.86,0.08,DELIVERY TRUCK,1882.2,294.62,42.52,8949,1780,JUMBO DRUM,0.57
814,5863,21/11/2010,MEDIUM,40,933.21,0.05,REGULAR AIR,207.18,22.98,7.58,3577,1620,SMALL BOX,0.51
815,5890,03/11/2012,HIGH,42,813.535,0,EXPRESS AIR,435.951,20.99,0.99,7834,1164,WRAP BAG,0.37
817,5894,12/08/2009,HIGH,7,384.33,0.1,REGULAR AIR,87.6775,58.1,1.49,10055,1053,SMALL BOX,0.38
818,5894,12/08/2009,HIGH,3,239.03,0.01,REGULAR AIR,-68.22,80.48,4.5,10055,1054,SMALL BOX,0.55
819,5920,19/11/2009,HIGH,4,582.59,0.07,REGULAR AIR,-121.75,155.06,7.07,9571,1377,SMALL BOX,0.59
821,5925,12/11/2011,LOW,44,3922.42,0.08,REGULAR AIR,-354.9,92.23,39.61,5113,1055,MEDIUM BOX,0.67
822,5925,12/11/2011,LOW,25,1733.3625,0.07,REGULAR AIR,-267.014,85.99,0.99,5113,1056,WRAP BAG,0.85
835,5988,21/11/2010,NOT SPECIFIED,40,19109.61,0.1,EXPRESS AIR,-379.29,499.99,24.49,5838,1111,LARGE BOX,0.36
839,6016,20/01/2012,HIGH,19,208.28,0.07,REGULAR AIR,3.63,11.48,5.43,7738,1057,SMALL BOX,0.36
851,6115,11/09/2010,MEDIUM,25,409.08,0.1,REGULAR AIR,78.86,17.78,5.03,5555,1563,SMALL BOX,0.54
853,6116,20/03/2009,MEDIUM,6,9620.82,0.04,REGULAR AIR,-1759.58,1637.53,24.49,5240,1058,MEDIUM BOX,0.81
855,6144,21/06/2009,CRITICAL,24,67.35,0.07,REGULAR AIR,22.63,2.88,0.5,2925,1361,SMALL BOX,0.39
856,6144,21/06/2009,CRITICAL,4,1472.31,0.03,DELIVERY TRUCK,-223.587,348.21,40.19,2925,1454,JUMBO BOX,0.62
863,6182,21/07/2012,LOW,40,255.48,0.04,REGULAR AIR,-116.79,6.48,6.65,2775,1059,SMALL BOX,0.36
864,6182,21/07/2012,LOW,18,130.32,0.04,EXPRESS AIR,-67.28,6.48,7.86,2775,1060,SMALL BOX,0.37
870,6246,21/10/2009,NOT SPECIFIED,13,52.38,0.06,REGULAR AIR,11.72,3.93,0.99,2577,1263,WRAP BAG,0.39
880,6311,10/02/2010,MEDIUM,18,1297.4485,0.04,REGULAR AIR,4.212,85.99,10.78,3564,1913,SMALL BOX,0.58
882,6337,31/08/2011,NOT SPECIFIED,48,3397.72,0.01,REGULAR AIR,-912.08,70.71,37.58,6842,1564,WRAP BAG,0.78
883,6337,31/08/2011,NOT SPECIFIED,1,449.42,0.07,DELIVERY TRUCK,-261.612,376.13,85.63,6842,1565,JUMBO BOX,0.74
888,6374,07/08/2011,CRITICAL,29,857.42,0.07,EXPRESS AIR,51.18,31.11,3.6,10104,1693,SMALL PACK,0.64
889,6374,07/08/2011,CRITICAL,1,2.24,0.01,REGULAR AIR,-1.97,1.48,0.7,10104,1477,WRAP BAG,0.37
895,6434,07/06/2009,HIGH,13,59.58,0.07,REGULAR AIR,14.49,4.76,0.88,5938,1566,WRAP BAG,0.39
911,6535,12/06/2012,CRITICAL,11,312.36,0.07,EXPRESS AIR,-19.33,28.15,8.99,9787,1061,SMALL PACK,0.57
919,6596,21/07/2011,LOW,36,18028.07,0.02,DELIVERY TRUCK,8157.7,500.98,28.14,10384,1781,JUMBO DRUM,0.38
950,6884,15/01/2009,LOW,41,217,0.01,REGULAR AIR,-61.21,4.98,4.75,7738,1062,SMALL BOX,0.36
951,6884,15/01/2009,LOW,47,296.13,0.04,REGULAR AIR,119.09,6.35,1.02,7738,1063,WRAP BAG,0.39
956,6916,04/06/2010,LOW,40,436.17,0.08,EXPRESS AIR,-141.27,10.9,7.46,9119,1064,SMALL BOX,0.59
963,6980,18/02/2010,NOT SPECIFIED,18,136.29,0.05,REGULAR AIR,-77.28,7.3,7.72,861,1007,SMALL BOX,0.38
964,6982,16/11/2011,NOT SPECIFIED,32,1311.25,0,EXPRESS AIR,407.44,39.48,1.99,3142,1065,SMALL PACK,0.54
965,6982,16/11/2011,NOT SPECIFIED,5,544.41,0.09,DELIVERY TRUCK,-338.27,100.98,57.38,3142,1066,JUMBO BOX,0.78
966,6982,16/11/2011,NOT SPECIFIED,41,844.09,0.04,REGULAR AIR,52.56,19.98,10.49,3142,1067,SMALL BOX,0.49
967,7015,12/10/2010,NOT SPECIFIED,47,1880.8,0.07,REGULAR AIR,775.88,40.98,1.99,3965,1560,SMALL PACK,0.44
968,7015,12/10/2010,NOT SPECIFIED,42,7143.927,0.02,EXPRESS AIR,2374.731,195.99,4.2,3965,1782,SMALL BOX,0.56
982,7106,10/05/2012,LOW,8,118.98,0.05,REGULAR AIR,-12.765,14.27,7.27,3536,1510,SMALL BOX,0.38
983,7106,10/05/2012,LOW,31,4910.09,0.01,REGULAR AIR,1669.38,159.99,5.5,3536,1783,SMALL BOX,0.49
984,7106,10/05/2012,LOW,36,1058.45,0.01,REGULAR AIR,-386.02,27.75,19.99,3536,1423,SMALL BOX,0.67
988,7110,07/08/2011,LOW,22,6396.2,0.02,REGULAR AIR,1902.24,276.2,24.49,2775,1068,LARGE BOX,0
989,7136,22/03/2009,HIGH,17,642.9,0.07,REGULAR AIR,88.72,39.48,1.99,1751,1065,SMALL PACK,0.54
990,7136,22/03/2009,HIGH,9,47.28,0,REGULAR AIR,17.05,4.91,0.5,1751,1384,SMALL BOX,0.36
992,7169,26/03/2010,MEDIUM,22,446.72,0.05,REGULAR AIR,-39,20.28,14.39,740,1694,SMALL BOX,0.47
993,7169,26/03/2010,MEDIUM,30,1580.6005,0.07,REGULAR AIR,303.525,65.99,2.79,740,1695,SMALL BOX,0.56
997,7175,07/02/2010,CRITICAL,10,748.25,0.05,DELIVERY TRUCK,-86.99,70.98,26.74,2440,1524,JUMBO BOX,0.6
999,7239,29/06/2011,MEDIUM,50,6206.16,0.03,REGULAR AIR,1416.27,120.33,19.99,914,1871,SMALL BOX,0.59
1008,7364,08/05/2009,HIGH,15,260.39,0.09,REGULAR AIR,-48.57,16.98,12.39,7479,1354,SMALL BOX,0.35
1013,7427,15/12/2012,NOT SPECIFIED,47,16002.29,0.09,REGULAR AIR,4604.79,363.25,19.99,10104,1446,SMALL BOX,0.57
1014,7427,15/12/2012,NOT SPECIFIED,9,182.26,0.01,REGULAR AIR,60.6135,18.94,1.49,10104,1696,SMALL BOX,0.35
1017,7430,08/06/2010,MEDIUM,50,751.77,0.05,REGULAR AIR,353.2,15.67,1.39,5240,1069,SMALL BOX,0.38
1029,7489,30/09/2010,CRITICAL,38,6900.13,0.01,DELIVERY TRUCK,552.97,180.98,23.58,10603,1567,JUMBO BOX,0.74
1068,7878,01/05/2011,CRITICAL,50,3904.12,0.07,DELIVERY TRUCK,-1508.46,81.94,55.81,9876,1840,JUMBO BOX,0.6
1069,7878,01/05/2011,CRITICAL,41,343.64,0.06,REGULAR AIR,13.29,8.57,3.44,9876,1841,SMALL PACK,0.49
1070,7878,01/05/2011,LOW,42,256.64,0.03,REGULAR AIR,-28.29,5.81,3.37,9876,1623,WRAP BAG,0.54
1073,7906,17/10/2009,MEDIUM,37,1003.06,0.03,REGULAR AIR,271.78,25.98,5.37,6552,1070,MEDIUM BOX,0.5
1083,7968,15/09/2010,LOW,10,1449.21,0.06,DELIVERY TRUCK,-270,150.98,30,7082,1568,JUMBO DRUM,0.74
1090,8007,11/02/2012,LOW,5,820.5645,0.09,REGULAR AIR,-800.25,205.99,8.99,5633,1784,SMALL BOX,0.6
1106,8131,03/05/2010,CRITICAL,24,717.29,0.01,REGULAR AIR,191.29,29.89,1.99,2070,1413,SMALL PACK,0.5
1122,8227,10/01/2010,NOT SPECIFIED,32,162.25,0.05,EXPRESS AIR,-43.21,4.77,2.39,7687,1569,SMALL PACK,0.72
1123,8229,07/12/2009,MEDIUM,7,3565.27,0.04,DELIVERY TRUCK,-502.8078,510.14,14.7,10198,1697,JUMBO DRUM,0.56
1124,8229,07/12/2009,MEDIUM,50,241.01,0,REGULAR AIR,-4.69,4.76,3.01,10198,1698,WRAP BAG,0.36
1125,8231,18/10/2012,CRITICAL,27,79.44,0.06,REGULAR AIR,29.85,2.88,0.5,1181,1361,SMALL BOX,0.39
1126,8231,18/10/2012,CRITICAL,5,110.03,0.06,REGULAR AIR,-31.33,19.98,10.49,1181,1067,SMALL BOX,0.49
1127,8257,22/03/2009,LOW,5,7486.09,0.05,DELIVERY TRUCK,-2561.3235,1500.97,29.7,7834,1201,JUMBO DRUM,0.57
1128,8257,22/03/2009,LOW,18,881.32,0.02,REGULAR AIR,373.67,48.04,5.09,7834,1785,SMALL BOX,0.37
1129,8257,22/03/2009,LOW,5,22.77,0.03,REGULAR AIR,-6.2,4.28,1.6,7834,1786,WRAP BAG,0.58
1134,8290,09/12/2009,CRITICAL,32,209.02,0.04,REGULAR AIR,101.8,6.3,0.5,10198,1699,SMALL BOX,0.39
1153,8390,21/04/2012,MEDIUM,24,715.4,0.08,REGULAR AIR,-99.34,30.98,4,3404,1631,SMALL BOX,0.8
1154,8391,28/08/2011,HIGH,4,1266.72,0.04,DELIVERY TRUCK,-268.36,300.98,64.73,4348,1071,JUMBO DRUM,0.56
1156,8419,29/09/2011,CRITICAL,19,368.04,0.07,EXPRESS AIR,70.39,19.98,5.97,5150,1072,SMALL BOX,0.38
1157,8419,29/09/2011,CRITICAL,24,152.6,0.1,REGULAR AIR,-86.62,6.48,7.03,5150,1073,SMALL BOX,0.37
1167,8515,21/12/2010,CRITICAL,33,729.92,0,REGULAR AIR,99.31,20.95,4,5125,1125,SMALL BOX,0.6
1168,8545,17/06/2009,LOW,25,113.75,0,REGULAR AIR,-77.3375,4.13,5.34,7608,1529,SMALL BOX,0.38
1169,8545,17/06/2009,LOW,24,3081.95,0.1,DELIVERY TRUCK,-662.8,130.98,54.74,7608,1632,JUMBO BOX,0.69
1171,8551,29/07/2009,CRITICAL,25,185.64,0.1,REGULAR AIR,-69.874,7.45,6.28,9876,1835,SMALL BOX,0.4
1172,8551,29/07/2009,CRITICAL,34,225.98,0.01,REGULAR AIR,-135.74,6.48,7.86,9876,1060,SMALL BOX,0.37
1191,8709,08/03/2009,HIGH,50,2451.41,0.07,REGULAR AIR,773.36,51.98,10.17,9520,1914,MEDIUM BOX,0.37
1192,8709,08/03/2009,HIGH,11,851.24,0.1,DELIVERY TRUCK,-149.4573,80.97,33.6,9520,1197,JUMBO DRUM,0.37
1196,8773,22/10/2011,CRITICAL,5,220.7875,0.09,REGULAR AIR,-305.316,55.99,5,8156,1141,SMALL PACK,0.83
1197,8801,10/08/2012,LOW,32,2593.08,0,EXPRESS AIR,-673.31,79.52,48.2,3917,1700,MEDIUM BOX,0.74
1198,8801,10/08/2012,LOW,25,2529.396,0.06,EXPRESS AIR,371.214,125.99,3,3917,1521,SMALL BOX,0.59
1205,8833,04/05/2012,LOW,40,3338.98,0,REGULAR AIR,-846.73,80.98,35,5150,1074,LARGE BOX,0.81
1207,8834,08/11/2010,HIGH,1,16.73,0.08,REGULAR AIR,-6.96,12.64,4.98,3013,1775,SMALL PACK,0.48
1221,8992,12/11/2010,HIGH,3,441.43,0.06,REGULAR AIR,-154.45,140.81,24.49,6684,1199,LARGE BOX,0.57
1222,8992,12/11/2010,HIGH,14,2145.6975,0.08,REGULAR AIR,-176.792,195.99,4.2,6684,1470,SMALL BOX,0.6
1223,8992,12/11/2010,HIGH,18,1341.963,0,REGULAR AIR,180.783,85.99,2.79,6684,1701,SMALL BOX,0.58
1225,8994,07/04/2009,LOW,36,1423.35,0.1,REGULAR AIR,-580.32,40.48,19.99,4685,1414,SMALL BOX,0.77
1226,8995,17/05/2011,HIGH,5,24.16,0.08,EXPRESS AIR,8.0495,1.88,1.49,6552,1075,SMALL BOX,0.37
1227,8995,17/05/2011,HIGH,41,270.84,0.1,EXPRESS AIR,-78.02,6.48,5.86,6552,1076,SMALL BOX,0.36
1228,8995,17/05/2011,HIGH,35,3389.93,0.08,EXPRESS AIR,737.94,102.3,21.26,6552,1077,LARGE BOX,0.59
1229,8995,17/05/2011,HIGH,42,266.36,0.07,REGULAR AIR,-191.28,6.48,8.19,6552,1078,SMALL BOX,0.37
1230,8995,17/05/2011,HIGH,46,89.41,0.01,REGULAR AIR,-21.49,1.89,0.76,6552,1079,WRAP BAG,0.83
1241,9027,02/09/2011,LOW,30,932.892,0.05,REGULAR AIR,458.982,35.99,0.99,2622,1313,SMALL PACK,0.35
1242,9028,21/12/2010,LOW,48,14556.67,0.04,DELIVERY TRUCK,3829.63,306.14,26.53,3019,1832,JUMBO DRUM,0.56
1243,9057,04/11/2009,CRITICAL,20,160.29,0.01,REGULAR AIR,1.35,7.59,4,9418,1379,WRAP BAG,0.42
1246,9088,22/06/2009,CRITICAL,50,15383.7,0.03,REGULAR AIR,6523.257,304.99,19.99,7499,1881,SMALL BOX,0.4
1247,9088,22/06/2009,CRITICAL,31,1637.457,0.09,REGULAR AIR,118.152,65.99,8.99,7499,1452,SMALL BOX,0.58
1255,9123,26/06/2010,CRITICAL,27,384.9,0.07,EXPRESS AIR,-108.28,14.03,9.37,5555,1570,SMALL BOX,0.56
1258,9126,17/11/2009,MEDIUM,47,2799.7,0.04,REGULAR AIR,884.08,62.05,3.99,4348,1080,SMALL BOX,0.55
1259,9127,10/10/2011,NOT SPECIFIED,7,2039.56,0.04,EXPRESS AIR,-329.49,279.48,35,3994,1081,LARGE BOX,0.8
1261,9155,30/08/2012,CRITICAL,17,518.8,0.1,REGULAR AIR,54.6295,30.98,11.63,3013,1122,SMALL BOX,0.37
1264,9216,14/04/2011,MEDIUM,36,5977.63,0.1,DELIVERY TRUCK,-86.68,180.98,55.24,2622,1415,JUMBO DRUM,0.57
1279,9285,02/01/2009,CRITICAL,3,124.81,0.06,REGULAR AIR,-11.937,40.98,2.99,7834,1327,SMALL BOX,0.36
1288,9409,05/05/2012,CRITICAL,12,1712.66,0.1,REGULAR AIR,-390.77,152.48,4,6353,1660,SMALL BOX,0.79
1294,9478,28/03/2009,HIGH,48,522.97,0.04,REGULAR AIR,29.98,10.4,5.4,2577,1593,SMALL PACK,0.51
1295,9478,28/03/2009,HIGH,48,199.46,0.08,REGULAR AIR,-121.2,4.28,4.79,2577,1648,SMALL BOX,0.4
1299,9509,07/10/2012,NOT SPECIFIED,36,12175.82,0.02,DELIVERY TRUCK,2825.15,320.98,58.95,5113,1082,JUMBO DRUM,0.57
1300,9509,07/10/2012,NOT SPECIFIED,5,101.21,0.1,EXPRESS AIR,2.13,18.97,5.21,5113,1083,SMALL BOX,0.37
1301,9509,07/10/2012,NOT SPECIFIED,32,1585.64,0.02,REGULAR AIR,707.15,48.91,5.81,5113,1084,SMALL BOX,0.38
1302,9537,13/02/2011,NOT SPECIFIED,6,906.02,0.1,DELIVERY TRUCK,-382.38,150.98,66.27,6017,1208,JUMBO BOX,0.65
1303,9537,13/02/2011,NOT SPECIFIED,43,170.88,0.01,REGULAR AIR,-149.086,3.81,5.44,6017,1416,SMALL BOX,0.36
1305,9573,13/06/2012,MEDIUM,41,133.23,0,REGULAR AIR,-59.91,3.14,1.92,3404,1547,WRAP BAG,0.84
1307,9574,30/07/2011,MEDIUM,40,434.62,0.08,REGULAR AIR,-68.977,11.5,7.19,7691,1275,SMALL BOX,0.4
1325,9668,06/09/2009,LOW,10,42.67,0.06,REGULAR AIR,-12.719,4.18,2.99,6977,1842,SMALL BOX,0.37
1337,9763,13/08/2011,MEDIUM,44,176.26,0.07,REGULAR AIR,75.13,4.13,0.5,4907,1085,SMALL BOX,0.39
1338,9765,12/10/2012,LOW,26,3505.6,0.03,REGULAR AIR,1019.7,128.24,12.65,9520,1411,MEDIUM BOX,0
1339,9792,23/07/2011,LOW,14,84.09,0.02,REGULAR AIR,-73.14,5.4,7.78,10430,1213,SMALL BOX,0.37
1352,9860,10/10/2010,CRITICAL,43,319.69,0,REGULAR AIR,-73.66,7.28,3.52,10603,1571,SMALL PACK,0.68
1353,9861,28/10/2012,LOW,47,706.68,0.1,REGULAR AIR,6.6,15.94,5.45,10384,1345,SMALL PACK,0.55
1356,9892,16/07/2012,MEDIUM,50,1406.64,0.02,REGULAR AIR,424.36,27.18,8.23,10017,1633,SMALL BOX,0.38
1363,9922,03/04/2011,NOT SPECIFIED,24,6408.3,0.1,DELIVERY TRUCK,539.54,280.98,35.67,8949,1399,JUMBO BOX,0.66
1364,9923,05/10/2009,HIGH,27,63.71,0.01,REGULAR AIR,-96.03,2.08,5.33,10384,1110,SMALL BOX,0.43
1365,9923,05/10/2009,HIGH,14,5388.8,0.03,DELIVERY TRUCK,-115.08,370.98,99,10384,1223,JUMBO DRUM,0.65
1366,9925,30/01/2012,CRITICAL,43,1751.68,0.1,EXPRESS AIR,771.8255,41.94,2.99,10384,1247,SMALL BOX,0.35
1367,9925,30/01/2012,CRITICAL,17,86.47,0.07,REGULAR AIR,-9.3495,5.28,2.99,10384,1014,SMALL BOX,0.37
1368,9925,30/01/2012,CRITICAL,31,684.5,0.02,REGULAR AIR,-27.99,21.38,8.99,10384,1312,SMALL PACK,0.59
1370,9927,16/08/2011,HIGH,32,4655.07,0,DELIVERY TRUCK,-270.63,140.98,53.48,2775,1086,JUMBO BOX,0.65
1371,9927,16/08/2011,HIGH,44,10087.6,0.01,REGULAR AIR,3387.35,218.08,18.06,2775,1087,LARGE BOX,0.57
1372,9927,16/08/2011,HIGH,34,1608.08,0.09,EXPRESS AIR,-82.16,50.98,6.5,2775,1088,SMALL BOX,0.73
1380,10022,04/03/2009,LOW,1,12.18,0.06,REGULAR AIR,-3.88,10.14,2.27,3491,1089,WRAP BAG,0.36
1381,10048,15/05/2009,NOT SPECIFIED,46,3197.45,0.08,REGULAR AIR,97.16,73.98,4,3832,1634,SMALL BOX,0.77
1382,10048,15/05/2009,NOT SPECIFIED,21,78.57,0.02,REGULAR AIR,-20.65,3.68,1.32,3832,1145,WRAP BAG,0.83
1395,10144,02/01/2011,CRITICAL,16,5403.75,0.08,DELIVERY TRUCK,103.83,355.98,58.92,3832,1146,JUMBO DRUM,0.64
1396,10144,02/01/2011,CRITICAL,1,192.49,0.02,DELIVERY TRUCK,-98.3,160.98,30,3832,1581,JUMBO DRUM,0.62
1397,10144,02/01/2011,CRITICAL,24,6408.3,0.1,DELIVERY TRUCK,539.54,280.98,35.67,3832,1399,JUMBO BOX,0.66
1399,10147,09/10/2010,HIGH,22,96.75,0.04,REGULAR AIR,-72.91,4.24,5.41,5781,1684,SMALL BOX,0.35
1408,10242,12/12/2010,MEDIUM,32,690.88,0.08,REGULAR AIR,119.25,22.98,7.58,9044,1620,SMALL BOX,0.51
1420,10306,21/07/2010,LOW,20,310.31,0.02,REGULAR AIR,51.5,14.58,7.4,740,1506,SMALL BOX,0.48
1423,10310,05/02/2009,LOW,48,139.86,0.07,REGULAR AIR,9.59,2.88,1.01,7687,1572,WRAP BAG,0.55
1424,10310,05/02/2009,LOW,6,926.585,0.1,REGULAR AIR,-655.424,195.99,3.99,7687,1004,SMALL BOX,0.58
1428,10340,22/06/2011,HIGH,24,7547.14,0.03,REGULAR AIR,2080.48,320.98,24.49,4379,1900,LARGE BOX,0.55
1429,10340,22/06/2011,HIGH,2,224.32,0.08,REGULAR AIR,-178.77,110.98,13.99,4379,1424,MEDIUM BOX,0.69
1430,10340,22/06/2011,HIGH,15,311.98,0.09,REGULAR AIR,-9.78,22.01,5.53,4379,1870,SMALL PACK,0.59
1436,10369,09/11/2011,LOW,4,27.34,0.06,REGULAR AIR,-12.38,5.78,4.96,10603,1573,SMALL BOX,0.36
1437,10369,09/11/2011,LOW,23,683.68,0,REGULAR AIR,-95.54,28.48,8.99,10603,1574,SMALL PACK,0.7
1440,10432,05/01/2012,LOW,13,2323.36,0.08,REGULAR AIR,220.39,179.99,19.99,3832,1635,SMALL BOX,0.48
1442,10435,10/08/2010,MEDIUM,38,871.25,0.06,REGULAR AIR,-14.31,22.99,8.99,9077,1417,SMALL PACK,0.57
1443,10435,10/08/2010,MEDIUM,46,537.87,0.05,REGULAR AIR,-162.24,11.66,7.95,9077,1418,SMALL PACK,0.58
1445,10437,18/08/2009,CRITICAL,50,820.52,0.01,REGULAR AIR,-191.222,15.99,13.18,5431,1023,SMALL BOX,0.37
1455,10470,04/05/2012,CRITICAL,35,246.98,0.1,REGULAR AIR,-94.78,7.38,5.21,8872,1387,SMALL BOX,0.56
1457,10499,16/11/2010,NOT SPECIFIED,29,6250.936,0.01,DELIVERY TRUCK,31.21,262.11,62.74,7768,1090,JUMBO BOX,0.75
1462,10535,27/05/2011,LOW,25,854.88,0.09,REGULAR AIR,-44.14,33.98,19.99,7768,1091,SMALL BOX,0.55
1463,10535,27/05/2011,LOW,46,80.27,0.09,REGULAR AIR,-0.79,1.76,0.7,7768,1092,WRAP BAG,0.56
1468,10593,12/02/2012,HIGH,27,435.27,0.05,REGULAR AIR,-147.51,15.98,8.99,8156,1290,SMALL PACK,0.64
1469,10593,12/02/2012,HIGH,26,723.82,0.05,REGULAR AIR,-40.98,27.42,19.46,8156,1787,SMALL BOX,0.44
1481,10661,23/01/2009,NOT SPECIFIED,18,136.41,0,REGULAR AIR,-99.34,6.84,8.37,1279,1278,SMALL PACK,0.58
1486,10692,26/07/2009,LOW,26,100.41,0.04,REGULAR AIR,-69.91,3.57,4.17,5938,1575,SMALL PACK,0.59
1487,10692,26/07/2009,LOW,48,8101.9875,0.05,REGULAR AIR,2369.844,200.99,4.2,5938,1333,SMALL BOX,0.59
1488,10692,26/07/2009,LOW,8,1313.811,0.07,REGULAR AIR,-457.16,195.99,8.99,5938,1355,SMALL BOX,0.58
1495,10789,23/08/2010,NOT SPECIFIED,15,308.54,0,EXPRESS AIR,76.42,19.84,4.1,9330,1093,WRAP BAG,0.44
1496,10791,19/08/2011,NOT SPECIFIED,20,400.57,0.05,REGULAR AIR,93.36,19.98,5.77,7091,1094,SMALL BOX,0.38
1497,10819,24/08/2010,CRITICAL,35,233.39,0.06,REGULAR AIR,-197.39,6.48,9.54,5364,1391,SMALL BOX,0.37
1501,10851,06/04/2009,HIGH,50,608.21,0.09,REGULAR AIR,-175.13,12.88,4.59,9308,1419,WRAP BAG,0.82
1503,10852,26/10/2010,HIGH,17,285.84,0.02,REGULAR AIR,-27.255,15.28,10.91,5374,1420,SMALL BOX,0.36
